Dziobak,	        ,	       ,	        ,	         ,	        ,	Dziobak,	        ,	       ,	        ,	         ,	        ,	Dziobak,	        ,	       ,	        ,	         ,	        ,	
PositionX: , PositionY: , PositionZ: , VelocityX: , VelocityY: , VelocityZ: , PositionX: , PositionY: , PositionZ: , VelocityX: , VelocityY: , VelocityZ: , PositionX: , PositionY: , PositionZ: , VelocityX: , VelocityY: , VelocityZ: , 
444.0 , 1167.0 , 2.147483647E9 , 5.9515570934256105E-5 , 2.0000579166101025 , Infinity , 1321.0 , 478.0 , 2.147483647E9 , 3.0013243632700806 , 2.1575142745528127E-6 , Infinity , 359.0 , 1186.0 , 2.147483647E9 , 0.0013243632700794146 , 1.0000021575142743 , Infinity , 
444.0 , 1177.0 , 2.147483647E9 , 6.0207612456747455E-5 , 2.000083426814184 , Infinity , 1336.0 , 478.0 , 2.147483647E9 , 3.001324368508266 , 2.1673496500379427E-6 , Infinity , 359.0 , 1191.0 , 2.147483647E9 , 0.001324368508264949 , 1.0000021673496498 , Infinity , 
444.0 , 1187.0 , 2.147483647E9 , 6.0899653979238806E-5 , 2.0001451552092457 , Infinity , 1351.0 , 478.0 , 2.147483647E9 , 3.0013243735892363 , 2.177048519537714E-6 , Infinity , 359.0 , 1196.0 , 2.147483647E9 , 0.0013243735892352925 , 1.0000021770485192 , Infinity , 
444.0 , 1197.0 , 2.147483647E9 , 6.159169550173016E-5 , 2.000457655209246 , Infinity , 1366.0 , 478.0 , 2.147483647E9 , 3.0013243785199646 , 2.1866137053223172E-6 , Infinity , 359.0 , 1201.0 , 2.147483647E9 , 0.001324378519963492 , 1.000002186613705 , Infinity , 
444.0 , 1207.0 , 2.147483647E9 , 6.22837370242215E-5 , 2.005457655209246 , Infinity , 1381.0 , 478.0 , 2.147483647E9 , 3.001324383307017 , 2.1960479523939268E-6 , Infinity , 359.0 , 1206.0 , 2.147483647E9 , 0.0013243833070162377 , 1.0000021960479522 , Infinity , 
444.0 , 1217.0 , 2.147483647E9 , 6.297577854671286E-5 , 2.0055965440981347 , Infinity , 1396.0 , 478.0 , 2.147483647E9 , 3.001324387956584 , 2.2053539311130145E-6 , Infinity , 359.0 , 1211.0 , 2.147483647E9 , 0.0013243879565830376 , 1.0000022053539308 , Infinity , 
444.0 , 1227.0 , 2.147483647E9 , 6.36678200692042E-5 , 2.0056378664121843 , Infinity , 1411.0 , 478.0 , 2.147483647E9 , 3.001324392474504 , 2.2145342397182686E-6 , Infinity , 359.0 , 1216.0 , 2.147483647E9 , 0.001324392474502915 , 1.0000022145342393 , Infinity , 
444.0 , 1237.0 , 2.147483647E9 , 6.435986159169556E-5 , 2.0056573976621843 , Infinity , 1426.0 , 478.0 , 2.147483647E9 , 3.00132439686629 , 2.2235914067451088E-6 , Infinity , 359.0 , 1221.0 , 2.147483647E9 , 0.0013243968662888699 , 1.0000022235914063 , Infinity , 
444.0 , 1247.0 , 2.147483647E9 , 6.505190311418691E-5 , 2.005668735530665 , Infinity , 1441.0 , 478.0 , 2.147483647E9 , 3.0013244011371514 , 2.232527893347528E-6 , Infinity , 359.0 , 1226.0 , 2.147483647E9 , 0.0013244011371503198 , 1.000002232527893 , Infinity , 
444.0 , 1257.0 , 2.147483647E9 , 6.574394463667826E-5 , 2.005676131980369 , Infinity , 1456.0 , 478.0 , 2.147483647E9 , 3.001324405292015 , 2.24134609552774E-6 , Infinity , 359.0 , 1231.0 , 2.147483647E9 , 0.001324405292013712 , 1.0000022413460952 , Infinity , 
444.0 , 1267.0 , 2.147483647E9 , 6.643598615916961E-5 , 2.0056813348940006 , Infinity , 1471.0 , 478.0 , 2.147483647E9 , 3.0013244093355427 , 2.250048346277874E-6 , Infinity , 359.0 , 1236.0 , 2.147483647E9 , 0.0013244093355414795 , 1.0000022500483459 , Infinity , 
444.0 , 1277.0 , 2.147483647E9 , 6.712802768166096E-5 , 2.005685192918692 , Infinity , 1486.0 , 478.0 , 2.147483647E9 , 3.0013244132721506 , 2.258636917637737E-6 , Infinity , 359.0 , 1241.0 , 2.147483647E9 , 0.0013244132721494932 , 1.0000022586369173 , Infinity , 
444.0 , 1287.0 , 2.147483647E9 , 6.782006920415231E-5 , 2.00568816733868 , Infinity , 1501.0 , 478.0 , 2.147483647E9 , 3.0013244171060243 , 2.267114022672459E-6 , Infinity , 359.0 , 1246.0 , 2.147483647E9 , 0.0013244171060231471 , 1.0000022671140223 , Infinity , 
444.0 , 1297.0 , 2.147483647E9 , 6.851211072664366E-5 , 2.0056905302876404 , Infinity , 1516.0 , 478.0 , 2.147483647E9 , 3.0013244208411334 , 2.275481817373637E-6 , Infinity , 359.0 , 1251.0 , 2.147483647E9 , 0.0013244208411322012 , 1.000002275481817 , Infinity , 
444.0 , 1307.0 , 2.147483647E9 , 6.920415224913501E-5 , 2.005692452625203 , Infinity , 1531.0 , 478.0 , 2.147483647E9 , 3.0013244244812456 , 2.2837424024874015E-6 , Infinity , 359.0 , 1256.0 , 2.147483647E9 , 0.0013244244812444913 , 1.000002283742402 , Infinity , 
444.0 , 1317.0 , 2.147483647E9 , 6.989619377162636E-5 , 2.005694047012958 , Infinity , 1546.0 , 478.0 , 2.147483647E9 , 3.00132442802994 , 2.291897825272674E-6 , Infinity , 359.0 , 1261.0 , 2.147483647E9 , 0.0013244280299386075 , 1.0000022918978249 , Infinity , 
444.0 , 1327.0 , 2.147483647E9 , 7.058823529411771E-5 , 2.0056953907377633 , Infinity , 1561.0 , 478.0 , 2.147483647E9 , 3.001324431490617 , 2.2999500811926925E-6 , Infinity , 359.0 , 1266.0 , 2.147483647E9 , 0.0013244314906156267 , 1.0000022999500808 , Infinity , 
444.0 , 1337.0 , 2.147483647E9 , 7.128027681660906E-5 , 2.00569653857982 , Infinity , 1576.0 , 478.0 , 2.147483647E9 , 3.001324434866511 , 2.307901115542751E-6 , Infinity , 359.0 , 1271.0 , 2.147483647E9 , 0.0013244348665099855 , 1.000002307901115 , Infinity , 
444.0 , 1347.0 , 2.147483647E9 , 7.197231833910041E-5 , 2.0056975304465134 , Infinity , 1591.0 , 478.0 , 2.147483647E9 , 3.0013244381607005 , 2.315752825016938E-6 , Infinity , 359.0 , 1276.0 , 2.147483647E9 , 0.0013244381606995622 , 1.0000023157528246 , Infinity , 
444.0 , 1357.0 , 2.147483647E9 , 7.266435986159176E-5 , 2.005698396097483 , Infinity , 1606.0 , 478.0 , 2.147483647E9 , 3.001324441376116 , 2.3235070592165225E-6 , Infinity , 359.0 , 1281.0 , 2.147483647E9 , 0.0013244413761150356 , 1.0000023235070588 , Infinity , 
444.0 , 1367.0 , 2.147483647E9 , 7.335640138408311E-5 , 2.0056991581764345 , Infinity , 1621.0 , 478.0 , 2.147483647E9 , 3.0013244445155496 , 2.331165622102514E-6 , Infinity , 359.0 , 1286.0 , 2.147483647E9 , 0.0013244445155485814 , 1.0000023311656216 , Infinity , 
444.0 , 1377.0 , 2.147483647E9 , 7.404844290657446E-5 , 2.0056998342175376 , Infinity , 1636.0 , 478.0 , 2.147483647E9 , 3.001324447581663 , 2.3387302733947836E-6 , Infinity , 359.0 , 1291.0 , 2.147483647E9 , 0.0013244475816619576 , 1.000002338730273 , Infinity , 
444.0 , 1387.0 , 2.147483647E9 , 7.474048442906581E-5 , 2.00570043800935 , Infinity , 1651.0 , 478.0 , 2.147483647E9 , 3.001324450576995 , 2.3462027299200317E-6 , Infinity , 359.0 , 1296.0 , 2.147483647E9 , 0.001324450576994032 , 1.0000023462027294 , Infinity , 
444.0 , 1397.0 , 2.147483647E9 , 7.543252595155716E-5 , 2.005700980544072 , Infinity , 1666.0 , 478.0 , 2.147483647E9 , 3.001324453503969 , 2.3535846669107703E-6 , Infinity , 359.0 , 1301.0 , 2.147483647E9 , 0.0013244535039677928 , 1.0000023535846665 , Infinity , 
444.0 , 1407.0 , 2.147483647E9 , 7.612456747404851E-5 , 2.005701470692097 , Infinity , 1681.0 , 478.0 , 2.147483647E9 , 3.001324456364898 , 2.3608777192573827E-6 , Infinity , 359.0 , 1306.0 , 2.147483647E9 , 0.0013244563648968852 , 1.0000023608777189 , Infinity , 
444.0 , 1417.0 , 2.147483647E9 , 7.681660899653986E-5 , 2.005701915690317 , Infinity , 1696.0 , 478.0 , 2.147483647E9 , 3.001324459161993 , 2.368083482715227E-6 , Infinity , 359.0 , 1311.0 , 2.147483647E9 , 0.0013244591619917107 , 1.0000023680834824 , Infinity , 
444.0 , 1427.0 , 2.147483647E9 , 7.750865051903121E-5 , 2.0057023215015337 , Infinity , 1711.0 , 478.0 , 2.147483647E9 , 3.0013244618973665 , 2.375203515068654E-6 , Infinity , 359.0 , 1316.0 , 2.147483647E9 , 0.001324461897365122 , 1.0000023752035148 , Infinity , 
444.0 , 1437.0 , 2.147483647E9 , 7.820069204152256E-5 , 2.005702693082984 , Infinity , 1726.0 , 478.0 , 2.147483647E9 , 3.001324464573039 , 2.382239337253727E-6 , Infinity , 359.0 , 1321.0 , 2.147483647E9 , 0.001324464573037746 , 1.000002382239337 , Infinity , 
444.0 , 1447.0 , 2.147483647E9 , 7.889273356401391E-5 , 2.005703034589712 , Infinity , 1741.0 , 478.0 , 2.147483647E9 , 3.001324467190944 , 2.3891924344413383E-6 , Infinity , 359.0 , 1326.0 , 2.147483647E9 , 0.001324467190942961 , 1.0000023891924341 , Infinity , 
444.0 , 1457.0 , 2.147483647E9 , 7.958477508650526E-5 , 2.005703349530503 , Infinity , 1756.0 , 478.0 , 2.147483647E9 , 3.0013244697529324 , 2.396064257082345E-6 , Infinity , 359.0 , 1331.0 , 2.147483647E9 , 0.001324469752931556 , 1.0000023960642568 , Infinity , 
444.0 , 1467.0 , 2.147483647E9 , 8.027681660899661E-5 , 2.005703640888816 , Infinity , 1771.0 , 478.0 , 2.147483647E9 , 3.001324472260777 , 2.4028562219162675E-6 , Infinity , 359.0 , 1336.0 , 2.147483647E9 , 0.0013244722607760938 , 1.0000024028562216 , Infinity , 
444.0 , 1477.0 , 2.147483647E9 , 8.096885813148796E-5 , 2.0057039112175357 , Infinity , 1786.0 , 478.0 , 2.147483647E9 , 3.001324474716176 , 2.4095697129450296E-6 , Infinity , 359.0 , 1341.0 , 2.147483647E9 , 0.0013244747161750003 , 1.0000024095697126 , Infinity , 
444.0 , 1487.0 , 2.147483647E9 , 8.166089965397931E-5 , 2.0057041627139394 , Infinity , 1801.0 , 478.0 , 2.147483647E9 , 3.0013244771207575 , 2.4162060823731338E-6 , Infinity , 359.0 , 1346.0 , 2.147483647E9 , 0.001324477120756401 , 1.000002416206082 , Infinity , 
444.0 , 1497.0 , 2.147483647E9 , 8.235294117647066E-5 , 2.005704397279524 , Infinity , 1816.0 , 478.0 , 2.147483647E9 , 3.0013244794760827 , 2.422766651515628E-6 , Infinity , 359.0 , 1351.0 , 2.147483647E9 , 0.001324479476081721 , 1.0000024227666513 , Infinity , 
444.0 , 1507.0 , 2.147483647E9 , 8.304498269896201E-5 , 2.005704616568152 , Infinity , 1831.0 , 478.0 , 2.147483647E9 , 3.00132448178365 , 2.4292527116751334E-6 , Infinity , 359.0 , 1356.0 , 2.147483647E9 , 0.001324481783649065 , 1.0000024292527114 , Infinity , 
444.0 , 1517.0 , 2.147483647E9 , 8.373702422145336E-5 , 2.005704822025088 , Infinity , 1846.0 , 478.0 , 2.147483647E9 , 3.0013244840448974 , 2.4356655249891597E-6 , Infinity , 359.0 , 1361.0 , 2.147483647E9 , 0.0013244840448963962 , 1.0000024356655248 , Infinity , 
444.0 , 1527.0 , 2.147483647E9 , 8.442906574394471E-5 , 2.0057050149188806 , Infinity , 1861.0 , 478.0 , 2.147483647E9 , 3.0013244862612054 , 2.4420063252488787E-6 , Infinity , 359.0 , 1366.0 , 2.147483647E9 , 0.0013244862612045232 , 1.0000024420063252 , Infinity , 
444.0 , 1537.0 , 2.147483647E9 , 8.512110726643606E-5 , 2.005705196367567 , Infinity , 1876.0 , 478.0 , 2.147483647E9 , 3.0013244884339008 , 2.4482763186904655E-6 , Infinity , 359.0 , 1371.0 , 2.147483647E9 , 0.0013244884338999127 , 1.0000024482763186 , Infinity , 
444.0 , 1547.0 , 2.147483647E9 , 8.581314878892741E-5 , 2.005705367360351 , Infinity , 1891.0 , 478.0 , 2.147483647E9 , 3.001324490564258 , 2.4544766847600783E-6 , Infinity , 359.0 , 1376.0 , 2.147483647E9 , 0.0013244905642573355 , 1.0000024544766846 , Infinity , 
444.0 , 1557.0 , 2.147483647E9 , 8.650519031141876E-5 , 2.00570552877564 , Infinity , 1906.0 , 478.0 , 2.147483647E9 , 3.001324492653503 , 2.460608576853494E-6 , Infinity , 359.0 , 1381.0 , 2.147483647E9 , 0.0013244926535023618 , 1.0000024606085767 , Infinity , 
444.0 , 1567.0 , 2.147483647E9 , 8.719723183391011E-5 , 2.005705681396134 , Infinity , 1921.0 , 478.0 , 2.147483647E9 , 3.0013244947028146 , 2.4666731230313746E-6 , Infinity , 359.0 , 1386.0 , 2.147483647E9 , 0.0013244947028137112 , 1.0000024666731229 , Infinity , 
444.0 , 1577.0 , 2.147483647E9 , 8.788927335640146E-5 , 2.005705825921513 , Infinity , 1936.0 , 478.0 , 2.147483647E9 , 3.0013244967133264 , 2.472671426711094E-6 , Infinity , 359.0 , 1391.0 , 2.147483647E9 , 0.0013244967133254708 , 1.0000024726714265 , Infinity , 
444.0 , 1587.0 , 2.147483647E9 , 8.858131487889281E-5 , 2.0057059629791594 , Infinity , 1951.0 , 478.0 , 2.147483647E9 , 3.00132449868613 , 2.4786045673360197E-6 , Infinity , 359.0 , 1396.0 , 2.147483647E9 , 0.0013244986861291879 , 1.0000024786045671 , Infinity , 
444.0 , 1597.0 , 2.147483647E9 , 8.927335640138416E-5 , 2.005706093133262 , Infinity , 1966.0 , 478.0 , 2.147483647E9 , 3.001324500622277 , 2.4844736010230994E-6 , Infinity , 359.0 , 1401.0 , 2.147483647E9 , 0.0013245006222758456 , 1.0000024844736009 , Infinity , 
444.0 , 1607.0 , 2.147483647E9 , 8.996539792387551E-5 , 2.005706216892575 , Infinity , 1981.0 , 478.0 , 2.147483647E9 , 3.001324502522779 , 2.490279561189568E-6 , Infinity , 359.0 , 1406.0 , 2.147483647E9 , 0.0013245025227777301 , 1.000002490279561 , Infinity , 
444.0 , 1617.0 , 2.147483647E9 , 9.065743944636686E-5 , 2.005706334717064 , Infinity , 1996.0 , 478.0 , 2.147483647E9 , 3.001324504388611 , 2.49602345915956E-6 , Infinity , 359.0 , 1411.0 , 2.147483647E9 , 0.0013245043886101955 , 1.000002496023459 , Infinity , 
444.0 , 1627.0 , 2.147483647E9 , 9.134948096885822E-5 , 2.005706447023616 , Infinity , 2011.0 , 478.0 , 2.147483647E9 , 3.0013245062207146 , 2.501706284751369E-6 , Infinity , 359.0 , 1416.0 , 2.147483647E9 , 0.0013245062207133326 , 1.0000025017062846 , Infinity , 
444.0 , 1637.0 , 2.147483647E9 , 9.204152249134957E-5 , 2.005706554190968 , Infinity , 2026.0 , 478.0 , 2.147483647E9 , 3.001324508019995 , 2.5073290068460806E-6 , Infinity , 359.0 , 1421.0 , 2.147483647E9 , 0.0013245080199935485 , 1.0000025073290066 , Infinity , 
444.0 , 1647.0 , 2.147483647E9 , 9.273356401384092E-5 , 2.0057066565639743 , Infinity , 2041.0 , 478.0 , 2.147483647E9 , 3.0013245097873265 , 2.512892573938249E-6 , Infinity , 359.0 , 1426.0 , 2.147483647E9 , 0.0013245097873250617 , 1.0000025128925738 , Infinity , 
444.0 , 1657.0 , 2.147483647E9 , 9.342560553633227E-5 , 2.0057067544573095 , Infinity , 2056.0 , 478.0 , 2.147483647E9 , 3.0013245115235527 , 2.518397914669292E-6 , Infinity , 359.0 , 1431.0 , 2.147483647E9 , 0.0013245115235513184 , 1.0000025183979144 , Infinity , 
444.0 , 1667.0 , 2.147483647E9 , 9.411764705882362E-5 , 2.005706848158702 , Infinity , 2071.0 , 478.0 , 2.147483647E9 , 3.0013245132294877 , 2.523845938344224E-6 , Infinity , 359.0 , 1436.0 , 2.147483647E9 , 0.0013245132294863345 , 1.000002523845938 , Infinity , 
444.0 , 1677.0 , 2.147483647E9 , 9.480968858131497E-5 , 2.005706937931756 , Infinity , 2086.0 , 478.0 , 2.147483647E9 , 3.0013245149059173 , 2.52923753543233E-6 , Infinity , 359.0 , 1441.0 , 2.147483647E9 , 0.0013245149059159685 , 1.0000025292375352 , Infinity , 
444.0 , 1687.0 , 2.147483647E9 , 9.550173010380632E-5 , 2.005707024018428 , Infinity , 2101.0 , 478.0 , 2.147483647E9 , 3.0013245165536007 , 2.53457357805237E-6 , Infinity , 359.0 , 1446.0 , 2.147483647E9 , 0.0013245165535991283 , 1.000002534573578 , Infinity , 
444.0 , 1697.0 , 2.147483647E9 , 9.619377162629767E-5 , 2.0057071066412053 , Infinity , 2116.0 , 478.0 , 2.147483647E9 , 3.0013245181732704 , 2.5398549204428534E-6 , Infinity , 359.0 , 1451.0 , 2.147483647E9 , 0.0013245181732689166 , 1.0000025398549204 , Infinity , 
444.0 , 1707.0 , 2.147483647E9 , 9.688581314878902E-5 , 2.005707186005025 , Infinity , 2131.0 , 478.0 , 2.147483647E9 , 3.0013245197656353 , 2.545082399417933E-6 , Infinity , 359.0 , 1456.0 , 2.147483647E9 , 0.0013245197656337184 , 1.0000025450823993 , Infinity , 
444.0 , 1717.0 , 2.147483647E9 , 9.757785467128037E-5 , 2.0057072622989702 , Infinity , 2146.0 , 478.0 , 2.147483647E9 , 3.0013245213313797 , 2.5502568348094152E-6 , Infinity , 359.0 , 1461.0 , 2.147483647E9 , 0.0013245213313782347 , 1.0000025502568346 , Infinity , 
444.0 , 1727.0 , 2.147483647E9 , 9.826989619377172E-5 , 2.0057073356977755 , Infinity , 2161.0 , 478.0 , 2.147483647E9 , 3.001324522871166 , 2.555379029895386E-6 , Infinity , 359.0 , 1466.0 , 2.147483647E9 , 0.0013245228711644631 , 1.0000025553790297 , Infinity , 
444.0 , 1737.0 , 2.147483647E9 , 9.896193771626307E-5 , 2.0057074063631606 , Infinity , 2176.0 , 478.0 , 2.147483647E9 , 3.001324524385634 , 2.560449771815919E-6 , Infinity , 359.0 , 1471.0 , 2.147483647E9 , 0.0013245243856326318 , 1.0000025604497715 , Infinity , 
444.0 , 1747.0 , 2.147483647E9 , 9.965397923875442E-5 , 2.005707474445022 , Infinity , 2191.0 , 478.0 , 2.147483647E9 , 3.0013245258754035 , 2.56546983197632E-6 , Infinity , 359.0 , 1476.0 , 2.147483647E9 , 0.001324525875402087 , 1.0000025654698317 , Infinity , 
444.0 , 1757.0 , 2.147483647E9 , 1.0034602076124577E-4 , 2.005707540082493 , Infinity , 2206.0 , 478.0 , 2.147483647E9 , 3.001324527341074 , 2.5704399664383378E-6 , Infinity , 359.0 , 1481.0 , 2.147483647E9 , 0.0013245273410721372 , 1.0000025704399662 , Infinity , 
444.0 , 1767.0 , 2.147483647E9 , 1.0103806228373712E-4 , 2.005707603404893 , Infinity , 2221.0 , 478.0 , 2.147483647E9 , 3.0013245287832246 , 2.5753609162997637E-6 , Infinity , 359.0 , 1486.0 , 2.147483647E9 , 0.001324528783222857 , 1.000002575360916 , Infinity , 
444.0 , 1777.0 , 2.147483647E9 , 1.0173010380622847E-4 , 2.005707664532576 , Infinity , 2236.0 , 478.0 , 2.147483647E9 , 3.001324530202418 , 2.5802334080628163E-6 , Infinity , 359.0 , 1491.0 , 2.147483647E9 , 0.0013245302024158527 , 1.0000025802334078 , Infinity , 
444.0 , 1787.0 , 2.147483647E9 , 1.0242214532871982E-4 , 2.0057077235776983 , Infinity , 2251.0 , 478.0 , 2.147483647E9 , 3.001324531599197 , 2.5850581539916958E-6 , Infinity , 359.0 , 1496.0 , 2.147483647E9 , 0.0013245315991949917 , 1.0000025850581538 , Infinity , 
444.0 , 1797.0 , 2.147483647E9 , 1.0311418685121117E-4 , 2.005707780644901 , Infinity , 2266.0 , 478.0 , 2.147483647E9 , 3.001324532974089 , 2.589835852459679E-6 , Infinity , 359.0 , 1501.0 , 2.147483647E9 , 0.001324532974087097 , 1.0000025898358522 , Infinity , 
444.0 , 1807.0 , 2.147483647E9 , 1.0380622837370252E-4 , 2.0057078358319296 , Infinity , 2281.0 , 478.0 , 2.147483647E9 , 3.0013245343276047 , 2.594567188286111E-6 , Infinity , 359.0 , 1506.0 , 2.147483647E9 , 0.00132453432760261 , 1.000002594567188 , Infinity , 
444.0 , 1817.0 , 2.147483647E9 , 1.0449826989619387E-4 , 2.0057078892301954 , Infinity , 2296.0 , 478.0 , 2.147483647E9 , 3.0013245356602383 , 2.599252833063632E-6 , Infinity , 359.0 , 1511.0 , 2.147483647E9 , 0.0013245356602362218 , 1.0000025992528327 , Infinity , 
444.0 , 1827.0 , 2.147483647E9 , 1.0519031141868522E-4 , 2.005707940925277 , Infinity , 2311.0 , 478.0 , 2.147483647E9 , 3.0013245369724695 , 2.6038934454759707E-6 , Infinity , 359.0 , 1516.0 , 2.147483647E9 , 0.0013245369724674768 , 1.000002603893445 , Infinity , 
444.0 , 1837.0 , 2.147483647E9 , 1.0588235294117657E-4 , 2.0057079909973807 , Infinity , 2326.0 , 478.0 , 2.147483647E9 , 3.0013245382647633 , 2.6084
